Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2000-01-03,,380.54,26.7,,,50.05,,399.32,741.01,1441.36,,1508.21,48.75,67.91,432.24,,293.5,169.52,1209.11,869.86,2307.08,73.2,28.69,,15625.18,258.55,701.81,,229.13,,453.18,,,,209.91,,249.37,240.83,65.13,1825.9,214.28,150.92,,,154.36,,,114.8,2724.17,1177.03
2000-01-04,,383.5,27.24,,,48.56,,375.71,742.52,1460.43,,1579.29,51.44,67.29,428.27,,303.62,174.99,1200.93,903.51,2298.15,73.38,29.12,,16646.38,259.8,714.16,,244.12,,489.65,,,,206.26,,263.52,251.46,60.7,1805.97,209.5,151.03,,,146.72,,,113.34,2942.15,1228.02
2000-01-05,,379.81,26.24,,,45.47,,359.96,739.92,1428.11,,1594.99,53.99,65.24,436.1,,294.53,169.2,1159.74,949.32,2211.17,70.85,28.72,,15786.38,260.66,732.43,,233.75,,521.37,,,,215.46,,274.79,252.35,60.03,1766.69,210.33,156.85,,,142.95,,,112.78,3063.86,1238.35
2000-01-06,,379.88,26.27,,,44.43,,380.1,788.83,1390.55,,1632.11,59.75,65.55,474.68,,300.14,168.44,1167.29,1047.08,2301.8,72.04,28.55,,14462.82,259.81,776.63,,226.84,,538.27,,,,223.42,,295.45,262.18,60.52,1749.32,225.29,167.61,,,147.87,,,119.89,2962.41,1135.04
2000-01-07,,383.38,25.04,,,44.44,,378.33,827.53,1267.49,,1585.24,64.08,63.76,512.61,,288.8,166.79,1103.52,1085.24,2380.24,68.72,27.09,,13125.5,260.11,841.25,,209.94,,508.09,,,,215.19,,308.91,269.02,60.21,1621.51,236.32,173.89,,,148.63,,,116.84,2697.95,1029.94
2000-01-10,,414.97,25.29,,,42.47,,387.76,905.42,1222.23,,1503.84,64.22,62.81,505.41,,289.42,167.79,1123.41,1040.73,2464.07,69.78,27.68,,13270.6,254.0,907.23,,196.47,,509.86,,,,208.14,,312.35,279.79,57.5,1581.78,257.2,180.32,,,145.28,,,118.69,2740.88,980.49
2000-01-11,,412.51,23.9,,,40.25,,371.95,858.02,1156.31,,1449.71,61.55,60.79,479.9,1582.72,284.54,161.4,1106.96,1016.35,2460.27,68.89,26.52,,12885.28,245.63,908.61,,176.98,,527.14,,,,203.75,,296.4,254.66,54.66,1519.06,246.63,170.99,,,142.34,,,116.3,2543.38,995.97
2000-01-12,,421.46,23.97,,,39.8,,376.3,885.18,1202.76,,1496.5,64.16,61.25,456.26,1657.05,287.6,163.89,1174.81,987.17,2579.17,74.35,26.93,,12873.99,258.95,891.48,,163.34,,515.33,,,,205.03,,294.57,243.71,54.49,1442.89,237.13,165.39,,,151.23,,,115.73,2543.75,1068.99
2000-01-13,,422.4,23.77,,,39.37,,375.05,898.96,1298.53,,1511.43,63.42,61.88,460.77,1804.69,285.84,165.26,1172.03,1001.73,2804.4,80.43,27.07,,12529.38,275.96,908.42,,163.83,,500.01,,,,200.19,,311.79,250.04,53.55,1440.53,237.31,163.0,,,154.34,,,114.9,2539.63,1050.57
2000-01-14,,410.05,23.17,,,39.72,,379.33,873.91,1275.38,,1458.08,61.82,61.34,432.61,1939.9,283.6,164.68,1182.32,954.46,2706.88,78.15,26.04,,11896.77,274.03,883.15,,161.69,,510.06,,,,195.29,,316.17,240.55,52.89,1516.88,239.04,158.87,,,144.56,,,112.94,2470.43,1007.74
2000-01-17,,413.72,25.09,,,39.84,,377.91,881.0,1292.22,,1533.26,66.09,63.79,446.62,1990.55,302.87,177.96,1281.19,933.01,2609.45,85.32,28.05,,12210.99,269.7,839.35,,157.22,,554.58,,,,194.4,,315.77,240.22,55.13,1678.31,252.65,168.19,,,144.02,,,116.01,2671.72,1036.05
2000-01-18,,413.76,24.94,,,39.2,,380.39,880.59,1227.43,,1450.67,64.22,65.33,441.85,1716.39,308.57,168.86,1295.57,912.05,2569.03,84.69,28.75,,11818.44,260.12,816.85,,151.56,,567.55,,,,189.08,,312.14,237.59,53.9,1664.08,248.46,169.43,,,139.23,,,114.16,2688.05,1021.41
2000-01-19,,421.93,25.56,,,40.57,,379.39,901.81,1189.27,,1539.85,65.92,67.91,425.13,1842.81,308.98,178.0,1281.66,947.84,2544.73,91.29,28.72,,12765.4,260.54,832.91,,158.69,,604.94,,,,192.69,,321.17,244.63,55.12,1700.12,249.51,174.04,,,142.34,,,117.22,2801.9,1070.58
2000-01-20,,418.78,25.05,,,43.68,,374.94,905.26,1212.22,,1593.07,64.2,64.26,427.94,1801.37,297.57,179.03,1250.91,956.51,2527.08,97.19,30.01,,13196.1,258.0,798.47,,174.45,,579.85,,,,192.72,,318.95,240.61,58.69,1708.5,242.37,171.22,,,139.73,,,116.21,2801.6,1159.75
2000-01-21,,429.77,24.79,,,42.63,,369.41,888.42,1198.65,,1549.77,62.28,62.62,413.75,1774.01,300.93,181.9,1242.11,923.84,2551.42,97.3,29.86,,13122.91,257.46,825.3,,187.89,,555.65,,,,191.62,,322.05,237.56,58.35,1778.82,230.09,162.49,,,138.9,,,114.5,2931.46,1164.23
2000-01-24,,457.7,25.03,,,41.3,,361.86,877.38,1210.61,,1556.22,59.5,62.61,417.02,1875.34,295.58,198.75,1218.43,892.44,2587.48,106.59,29.65,,14027.99,256.25,831.41,,203.54,,529.17,,,,190.5,,327.87,234.87,55.0,1937.73,223.44,157.14,,,140.91,,,112.53,3228.71,1218.64
2000-01-25,,484.0,24.9,,,38.41,,350.78,878.74,1195.43,,1471.03,56.98,60.8,391.31,2065.71,299.56,210.62,1204.0,844.86,2558.39,114.25,28.75,,13923.52,251.25,735.14,,202.5,,505.87,,,,189.26,,321.77,225.12,51.31,1920.93,198.54,150.45,,,138.55,,,108.73,3487.24,1211.07
2000-01-27,,477.35,26.8,,,39.38,,361.75,833.19,1197.07,,1498.46,56.74,61.17,402.93,2101.92,316.02,229.18,1199.91,853.63,2571.43,125.2,31.39,,7464.8,250.38,757.15,,194.95,,505.17,,,,198.2,,331.67,232.11,51.05,1992.14,182.54,150.04,,,138.6,,,108.26,3766.25,1244.23
2000-01-28,,479.59,29.04,,,38.55,,373.5,796.65,1188.57,,1457.76,55.6,60.75,393.77,2173.0,323.32,227.85,1195.63,829.37,2546.01,133.89,34.0,,7592.45,249.81,738.09,,210.55,,507.13,,,,203.98,,337.97,245.28,48.48,1915.08,174.95,146.85,,,136.28,,,105.97,4067.55,1264.27
2000-01-31,,461.12,31.45,,,37.25,,380.99,759.2,1172.11,,1396.9,52.33,59.59,380.29,2083.45,336.09,241.45,1179.87,780.86,2445.59,146.05,36.75,,7396.24,246.41,706.22,,226.2,,509.54,,,,208.16,,331.46,251.19,44.78,1967.01,181.2,141.67,,,135.67,,,99.37,3884.97,1261.73
2000-02-01,,460.67,34.11,,,36.71,,380.94,738.07,1191.88,,1382.81,51.42,59.0,371.49,2110.66,345.34,238.92,1152.45,783.78,2328.27,157.18,39.03,,7345.05,252.33,707.4,,231.09,,493.68,,,,209.96,,334.35,245.74,47.78,2066.17,177.04,141.11,,,133.68,,,95.55,4095.33,1232.4
2000-02-02,,461.38,36.9,,,36.01,,394.58,739.03,1267.86,,1492.88,54.3,61.03,373.88,2085.91,349.83,245.93,1085.28,830.33,2422.46,170.45,42.9,,7447.18,263.35,722.27,,227.79,,515.8,,,,216.0,,343.07,252.31,50.36,2260.09,182.72,142.96,,,131.91,,,99.52,4438.15,1273.42
2000-02-03,,459.08,39.85,,,37.66,,381.83,713.32,1261.8,,1507.14,58.42,60.77,375.56,1989.66,344.17,233.14,1064.7,891.64,2431.79,164.29,43.77,,7437.0,263.75,715.57,,208.07,,529.31,,,,211.23,,340.17,258.52,51.61,2229.91,179.57,142.58,,,126.74,,,101.7,4792.18,1309.58
2000-02-04,,458.31,43.05,,,37.69,,377.11,711.8,1214.08,,1480.68,62.81,59.77,375.81,2008.25,352.79,224.0,1026.8,850.39,2371.86,145.62,39.07,,7800.28,256.99,703.28,,204.4,,512.06,,,,209.12,,344.87,259.64,53.76,2149.08,177.42,140.02,,,122.31,,,98.6,5124.37,1363.98
2000-02-07,,450.96,40.95,,,39.09,,368.6,708.3,1224.62,,1390.68,62.15,59.0,371.67,2048.51,357.09,240.7,997.62,827.84,2325.87,154.97,39.17,,8327.43,253.29,741.06,,197.02,,507.48,,,,215.54,,345.9,251.65,58.01,2130.78,179.63,139.66,,,116.61,,,95.16,5317.52,1314.65
2000-02-08,,450.21,37.91,,,38.48,,360.49,687.66,1202.08,,1386.54,57.95,57.34,398.78,2017.09,351.72,249.44,979.05,780.93,2317.1,151.25,37.87,,8952.29,246.0,775.9,,187.19,,532.57,,,,213.15,,344.0,244.99,59.92,2176.99,181.0,141.2,,,116.46,,,93.14,4950.21,1356.92
2000-02-09,,455.68,36.78,,,41.67,,379.2,711.68,1229.63,,1426.48,57.92,58.46,420.93,2011.5,331.01,252.96,998.64,810.03,2405.02,153.12,34.83,,8890.93,248.67,816.02,,183.41,,542.49,,,,212.17,,350.02,248.19,60.68,2209.35,187.39,147.07,,,118.88,,,93.75,5185.1,1355.12
2000-02-10,,449.09,38.34,,,43.91,,355.83,715.42,1196.45,,1414.48,55.56,60.32,406.36,1992.36,320.55,254.44,967.65,837.08,2359.98,168.32,34.28,,9052.1,245.87,890.3,,173.39,,567.65,,,,206.88,,352.92,247.66,56.57,2157.07,182.19,142.59,,,117.51,,,89.63,5440.17,1347.04
2000-02-11,,440.32,42.1,,,48.73,,333.68,712.06,1178.37,,1410.11,55.01,61.71,388.57,2110.61,338.31,236.2,930.91,873.27,2359.1,165.24,35.81,,9935.78,243.62,961.55,,170.72,,612.31,,,,195.1,,366.5,252.38,55.23,2119.02,174.43,141.06,,,110.11,,,88.2,6019.01,1374.06
2000-02-14,,434.8,40.38,,,47.09,,343.44,696.07,1152.2,,1377.42,52.09,58.86,371.42,2293.27,359.35,231.65,882.55,875.77,2318.04,169.06,39.08,,10741.45,235.19,949.03,,162.7,,650.22,,,,190.06,,355.41,262.44,51.84,2114.11,161.94,137.32,,,103.72,,,83.67,6476.74,1379.94
2000-02-15,,411.27,36.16,,,41.69,,333.2,657.71,1147.45,,1347.5,50.12,57.94,356.87,2425.21,339.35,231.01,896.79,840.44,2321.31,166.09,37.65,,10041.95,225.94,984.91,,154.24,,609.13,,,,182.13,,348.97,259.73,47.73,2064.86,162.9,133.83,,,103.12,,,83.73,6978.68,1380.05
2000-02-16,,403.8,38.1,,,40.54,,333.19,671.57,1164.12,,1374.26,46.74,59.09,365.46,2411.48,343.8,239.38,899.9,835.09,2339.27,171.77,38.42,,10027.3,232.36,1004.21,,160.01,,559.29,,,,187.75,,348.91,253.14,48.24,2070.08,166.66,136.01,,,105.72,,,87.5,7634.56,1383.74
2000-02-17,,391.61,38.27,,,40.69,,328.74,679.09,1237.85,,1486.74,47.25,61.87,360.3,2526.71,341.46,253.57,892.52,825.34,2327.82,182.55,39.49,,10436.85,231.8,1033.46,,173.52,,531.44,,,,186.64,,353.61,250.88,48.35,2198.93,167.24,135.84,,,106.89,,,84.39,8266.95,1386.34
2000-02-18,,399.25,36.39,,,40.5,,312.57,670.66,1213.52,,1608.75,46.12,67.85,346.89,2807.4,330.18,244.75,864.36,803.72,2428.76,174.77,37.76,,10075.31,219.51,995.09,,177.4,,510.45,,,,181.28,,353.11,245.34,46.39,2391.35,157.29,134.18,,,106.97,,,80.61,8928.35,1383.67
2000-02-21,,400.96,35.62,,,39.67,,300.42,669.13,1178.75,,1607.38,45.45,73.3,319.66,2883.95,326.9,240.46,852.92,800.92,2706.6,170.54,37.12,,10239.38,216.41,985.88,,168.66,,502.9,,,,179.45,,347.65,244.39,43.42,2523.93,161.77,135.45,,,105.76,,,78.91,9607.14,1448.7
2000-02-22,,400.21,34.78,,,39.31,,272.53,660.67,1145.21,,1496.49,44.95,79.19,294.43,2772.79,311.71,223.6,846.88,780.47,2931.18,162.92,34.77,,9940.6,208.95,957.93,,164.01,,507.46,,,,174.23,,338.6,240.49,40.58,2651.25,178.55,132.95,,,106.12,,,74.96,8931.54,1547.21
2000-02-23,,400.31,35.03,,,40.18,,270.39,668.06,1169.17,,1588.24,45.47,81.04,290.35,2696.63,329.96,226.4,866.05,786.09,3028.73,161.02,35.58,,9664.47,217.13,905.64,,167.57,,520.31,,,,177.63,,336.8,238.64,40.09,2659.17,180.61,131.9,,,106.09,,,74.83,8128.15,1578.11
2000-02-24,,400.6,36.13,,,40.88,,268.24,658.93,1151.78,,1587.43,41.88,79.37,287.13,2539.89,347.16,223.39,847.2,772.77,3027.54,151.89,34.73,,9327.21,213.71,840.14,,156.52,,527.05,,,,174.33,,336.11,241.77,41.34,2672.03,170.14,129.83,,,106.66,,,75.69,7466.09,1539.06
2000-02-25,,396.51,38.11,,,41.46,,270.28,654.42,1131.74,,1569.58,40.96,71.59,303.3,2395.84,373.96,227.89,827.57,760.75,3166.54,156.56,33.78,,9206.52,210.18,831.94,,145.07,,499.05,,,,165.82,,334.39,242.43,43.66,2706.97,178.97,130.34,,,103.41,,,71.09,6945.22,1509.95
2000-02-28,,395.93,38.77,,,39.74,,285.83,640.47,1177.27,,1640.91,41.67,66.2,322.41,2201.3,400.35,224.08,826.13,784.02,3064.51,170.6,34.1,,8417.28,215.28,813.72,,137.86,,497.5,,,,171.4,,326.95,244.13,46.47,2788.4,180.23,130.35,,,101.13,,,71.74,6865.64,1413.09
2000-02-29,,389.4,39.24,,,39.6,,303.92,634.25,1204.43,,1716.94,42.52,70.19,347.26,2206.52,419.9,226.42,834.58,771.14,2969.05,183.25,34.94,,8933.35,226.55,782.16,,149.91,,495.05,,,,178.54,,330.53,249.55,48.88,2909.16,174.15,130.33,,,102.61,,,72.75,6954.86,1389.4
2000-03-01,,391.29,38.49,,,40.38,,283.82,569.89,1059.11,,1472.06,42.37,68.05,321.32,2099.09,421.87,230.17,831.79,738.87,2910.11,181.84,34.44,,9372.07,220.94,758.76,,147.54,,465.49,,,,171.65,,313.87,235.59,43.32,2551.77,162.06,117.52,,,102.07,,,72.92,7081.26,1370.4
2000-03-02,,396.12,39.45,,,38.68,,272.3,518.26,979.79,,1445.96,41.3,66.55,345.37,2416.21,465.74,252.9,814.74,724.17,2892.11,199.8,34.89,,10226.19,215.05,750.91,,161.76,,431.58,,,,165.94,,304.69,230.75,44.81,2493.76,152.27,120.64,,,101.33,,,68.87,7490.24,1501.34
2000-03-03,,387.12,35.71,,,36.39,,249.42,487.22,898.93,,1299.02,40.67,60.62,364.03,2458.27,456.43,273.15,780.31,669.32,2629.34,215.8,33.34,,11059.55,192.26,689.05,,161.0,,392.85,,,,155.09,,272.37,214.77,39.57,2404.65,136.26,108.76,,,89.5,,,65.96,6926.4,1507.55
2000-03-06,,396.98,35.96,,,35.42,,239.74,481.61,913.25,,1304.02,38.47,59.83,371.31,2328.13,452.36,262.51,827.86,677.67,2517.08,230.72,32.7,,11920.08,180.34,720.55,,181.69,,403.43,,,,158.15,,266.91,216.18,39.98,2149.62,142.24,107.75,,,90.2,,,66.44,6897.2,1520.43
2000-03-07,,379.93,32.79,,,33.78,,213.96,474.37,910.8,,1334.0,35.15,58.26,344.7,2093.46,419.21,260.59,807.02,619.71,2481.71,228.68,30.7,,12899.72,170.47,755.05,,197.28,,374.13,,,,150.27,,247.15,207.02,39.88,1976.75,133.55,99.23,,,84.83,,,62.97,6567.05,1489.96
2000-03-08,,398.43,32.38,,,34.96,,202.29,490.24,938.99,,1358.35,33.12,60.98,354.79,2005.46,414.88,276.05,810.49,598.89,2546.19,228.49,29.72,,13334.7,169.21,816.63,,210.77,,373.19,,,,150.42,,240.78,199.31,38.26,660.32,129.28,94.79,,,81.79,,,62.08,6895.14,1468.03
2000-03-09,,410.0,28.8,,,34.66,,194.12,480.96,903.75,,1236.4,31.01,62.79,363.36,1932.58,400.73,262.23,863.75,623.37,2389.22,205.24,28.31,,12101.56,168.36,817.17,,183.12,,324.85,,,,149.87,,232.51,179.91,36.03,656.26,130.97,94.2,,,75.48,,,61.42,6512.81,1419.38
2000-03-10,,402.11,27.53,,,34.8,,199.34,487.73,944.77,,1285.14,31.52,65.51,358.16,1851.73,399.83,255.35,931.74,655.13,2401.79,202.59,30.92,,12123.96,172.05,833.24,,167.61,,341.68,,,,147.08,,223.16,172.83,34.64,650.01,131.05,92.64,,,71.94,,,59.54,6556.29,1352.85
2000-03-13,,399.97,27.69,,,34.81,,199.53,504.55,1038.39,,1396.31,30.04,63.68,335.35,1713.7,390.9,264.1,937.3,632.85,2488.94,203.41,33.47,,11177.74,168.04,864.57,,153.67,,369.04,,,,142.16,,217.37,170.18,32.93,677.23,125.4,92.69,,,73.5,,,59.15,6168.18,1239.66
2000-03-14,,400.59,27.37,,,33.41,,206.49,497.86,1102.85,,1508.39,29.87,64.75,319.47,1579.57,389.14,262.42,903.22,599.45,2630.06,199.82,32.8,,9892.97,162.77,834.93,,139.7,,390.09,,,,142.79,,212.29,171.04,31.47,702.59,127.25,94.37,,,79.09,,,61.0,5410.42,1258.81
2000-03-15,,411.31,29.6,,,35.13,,222.99,548.53,1203.87,,1613.49,32.0,64.83,323.72,1680.67,394.07,258.15,944.88,647.59,2830.77,209.02,31.55,,9392.3,174.48,851.9,,139.7,,358.76,,,,151.24,,232.23,184.62,34.17,755.77,135.26,104.5,,,86.85,,,66.87,4944.05,1257.79
2000-03-16,,409.91,31.27,,,37.68,,218.75,537.44,1085.76,,1493.92,34.6,64.08,320.04,1945.29,398.1,258.11,908.07,684.65,2933.29,211.32,29.83,,9291.7,169.81,805.69,,138.26,,337.27,,,,149.99,,238.54,194.36,34.68,757.95,143.49,107.17,,,91.68,,,68.38,4742.4,1159.94
2000-03-21,,412.84,31.35,,,35.94,,227.89,545.73,1140.15,,1553.92,37.0,62.76,296.26,2075.22,411.51,253.52,902.18,696.43,2846.52,195.47,27.99,,9732.01,166.26,733.69,,125.34,,351.76,,,,139.8,,234.11,206.89,34.16,789.71,146.6,108.13,,,90.26,,,65.9,4522.02,1061.89
2000-03-22,,430.92,31.85,,,36.1,,247.73,567.46,1160.11,,1684.44,40.31,,285.48,2269.05,412.46,260.42,961.06,671.97,2688.64,201.4,,,10526.01,177.31,750.12,,,,369.91,,,,144.71,,244.58,212.49,,749.46,148.19,109.64,,,94.69,,,65.1,4538.06,1027.07
2000-03-23,,417.08,31.57,,,35.15,,256.52,578.37,1152.76,,1611.53,43.2,,279.46,2197.71,428.59,277.67,1049.79,700.53,2635.46,214.83,,,10702.85,190.3,715.3,,,,355.21,,,,148.46,,241.32,202.14,,721.48,139.89,106.17,,,98.35,,,62.17,4898.82,1032.14
2000-03-24,,415.41,31.86,,,34.89,,248.76,595.86,1122.22,,1636.95,39.73,,270.48,2119.4,413.23,270.64,1053.86,741.72,2610.41,227.17,,,10777.58,197.71,721.2,,,,326.73,,,,143.64,,240.45,197.47,,725.65,134.28,105.6,,,94.64,,,57.78,5226.69,1075.94
2000-03-27,,415.31,31.44,,,34.97,,234.94,625.69,1093.72,,1686.86,42.01,,277.49,2083.92,424.21,271.53,1016.04,747.11,2604.67,241.07,,,10543.87,194.68,720.96,,,,343.29,,,,142.48,,255.4,194.89,,685.49,135.7,104.95,,,89.33,,,61.69,5666.58,1097.76
2000-03-28,,417.57,31.05,,,35.08,,237.7,630.97,1029.93,,1609.44,41.2,,276.23,2005.77,412.29,273.31,967.65,729.57,2504.11,223.54,,,9893.31,189.96,706.75,,,,351.99,,,,139.33,,272.15,195.39,,633.83,132.92,104.84,,,87.93,,,60.61,5912.84,1045.15
2000-03-29,,416.22,33.96,,,,,260.3,646.73,1056.16,,1474.4,41.39,,284.87,2026.34,395.44,272.29,947.62,720.64,2512.25,239.75,,,10331.58,190.73,726.01,,,,357.77,,,,139.8,,278.5,201.43,,613.03,136.34,106.94,,,89.85,,,61.88,6558.12,1067.17
2000-03-30,,427.3,36.43,,,34.85,,251.62,620.65,1043.77,,1481.11,40.11,,283.69,1892.74,363.38,257.66,932.13,713.21,2492.17,258.95,,,9640.54,186.26,730.22,,,,325.75,,,,136.0,,278.4,194.28,,589.93,126.58,106.56,,,89.58,,,63.84,6120.79,1013.77
2000-03-31,,423.16,39.15,,,35.41,,253.25,616.52,1109.59,,1596.79,41.59,,297.99,1720.56,385.97,256.56,961.66,739.29,2463.81,261.39,,,9047.51,188.77,734.23,,,,315.11,,,,136.97,,303.93,202.88,,631.11,132.25,113.04,,,89.62,,,63.98,5652.4,1011.49
2000-04-03,,414.83,40.43,,,34.77,,273.15,604.59,1189.84,,1628.95,42.45,,324.98,1613.81,424.34,256.59,988.08,720.48,2545.89,252.46,,,8363.56,192.76,772.76,,,,312.19,,,,135.33,,325.8,214.44,,604.63,140.43,122.11,,,90.01,,,67.22,5234.44,996.1
2000-04-04,,410.84,36.02,,,33.29,,271.12,568.82,1153.65,,1462.16,39.44,,316.38,1457.6,457.99,227.68,956.48,652.64,2443.69,228.27,,,7592.35,182.34,744.37,,,,285.39,,,,131.69,,310.24,200.5,,540.12,133.26,115.68,,,84.8,,,62.34,4733.4,874.57
2000-04-05,,413.0,35.14,,,32.84,,260.11,579.13,1183.23,,1456.81,38.91,,328.7,1422.25,459.85,215.65,962.08,672.9,2493.94,215.86,,,7667.31,183.59,700.53,,,,309.7,,,,132.79,,296.71,194.8,,551.09,132.33,115.09,,,84.91,,,63.88,4712.07,812.52
2000-04-06,,409.86,33.4,,,31.1,,252.52,583.38,1138.48,,1404.34,36.84,,330.28,1483.37,447.89,196.65,933.25,686.08,2533.0,199.35,,,8026.76,182.48,676.06,,,,305.41,,,,126.14,,312.99,201.2,,537.15,127.43,115.4,,,78.33,,,61.07,4688.13,794.8
2000-04-07,,417.86,35.39,,,32.39,,268.58,596.56,1209.06,,1515.82,39.28,,354.03,1726.33,487.91,207.41,981.28,737.06,2698.96,218.86,,,9088.55,189.74,722.23,,,,330.55,,,,128.68,,347.35,213.65,,570.46,136.18,121.1,,,81.83,,,61.74,5273.0,907.1
2000-04-10,,414.56,37.9,,,33.72,,269.22,584.62,1295.23,,1620.19,40.56,,382.81,1864.51,483.06,224.44,1068.83,759.14,2795.05,236.41,,,9815.65,185.75,752.45,,,,355.39,,,,133.97,,369.31,221.6,,622.98,141.67,122.82,,,85.49,,,65.18,5696.6,979.7
2000-04-11,,426.54,36.48,,,32.29,,267.82,572.81,1282.62,,1596.87,40.15,,382.38,1875.19,464.88,222.63,1001.52,790.54,2680.32,229.9,,,10176.6,181.31,712.56,,,,345.08,,,,129.19,,353.38,218.28,,593.75,136.57,117.39,,,82.52,,,63.61,5446.52,992.98
2000-04-12,,424.82,37.22,,,32.69,,264.4,570.5,1252.79,,1573.33,41.6,,367.57,1886.69,450.63,232.04,973.33,789.55,2652.65,237.5,,,10261.81,182.97,724.76,,,,329.24,,,,130.82,,346.8,221.88,,610.07,136.74,117.31,,,83.06,,,65.47,5452.43,1065.28
2000-04-13,,419.13,35.56,,,32.34,,259.64,568.86,1204.1,,1542.22,41.58,,354.53,1625.12,452.17,225.69,925.17,759.99,2584.0,222.54,,,9270.93,181.46,689.26,,,,308.16,,,,127.84,,311.28,208.03,,583.14,130.18,112.66,,,82.86,,,63.01,4988.65,1003.37
2000-04-17,,407.61,32.73,,,33.2,,250.37,527.5,1137.92,,1443.28,40.83,,362.89,1485.8,428.79,214.03,893.97,717.14,2459.07,208.49,,,8529.2,172.69,632.57,,,,283.94,,,,117.73,,293.04,195.86,,534.27,130.04,114.88,,,82.02,,,62.58,4582.25,924.4
2000-04-18,,418.03,34.34,,,31.95,,243.14,509.69,1150.95,,1420.62,42.86,,364.88,1393.52,444.54,220.07,916.96,682.28,2491.65,218.18,,,8014.61,172.25,598.34,,,,283.28,,,,112.14,,302.75,200.9,,537.61,124.28,116.51,,,81.98,,,63.22,4320.03,892.07
2000-04-19,,411.79,34.02,,,32.92,,224.37,519.0,1107.35,,1389.82,44.45,,371.33,1350.39,455.26,225.01,885.45,685.25,2508.63,221.28,,,7574.8,172.56,583.74,,,,285.72,,,,101.08,,314.54,201.97,,522.03,123.06,117.46,,,81.97,,,62.5,4127.29,813.35
2000-04-20,,414.88,32.92,,,32.13,,210.33,518.88,1036.7,,1299.48,42.21,,370.91,1262.07,469.57,221.84,882.65,662.53,2504.06,210.54,,,7142.84,167.97,563.24,,,,277.26,,,,99.87,,323.07,199.96,,474.41,122.19,114.45,,,80.26,,,58.74,3856.4,720.31
2000-04-24,,416.06,32.74,,,31.72,,205.96,509.7,985.9,,1361.45,39.91,,381.56,1447.2,456.08,230.97,868.87,680.63,2566.6,210.33,,,7497.76,167.46,539.98,,,,279.05,,,,105.69,,348.95,202.34,,475.57,126.81,114.39,,,76.4,,,57.62,4250.49,680.76
2000-04-25,,411.41,30.88,,,30.86,,196.57,508.56,901.56,,1289.58,38.77,,374.98,1403.36,447.24,226.6,819.33,691.93,2444.89,194.46,,,6909.91,160.22,502.87,,,,280.45,,,,105.07,,320.47,197.14,,438.05,125.17,108.45,,,71.43,,,55.91,3761.45,662.38
2000-04-26,,411.67,33.48,,,32.3,,199.13,519.86,1004.65,,1365.58,40.32,,370.26,1636.78,461.64,243.55,865.56,710.72,2498.0,214.99,,,7734.92,168.7,546.8,,,,303.76,,,,109.28,,352.57,211.38,,427.36,131.55,114.18,,,75.31,,,58.71,3995.87,760.48
2000-04-27,,411.37,34.7,,,31.74,,195.87,511.95,967.42,,1321.82,40.09,,343.27,1607.03,458.45,243.28,909.07,707.63,2471.19,227.67,,,7991.33,167.86,574.93,,,,289.58,,,,108.26,,352.56,209.88,,408.4,131.61,112.77,,,74.53,,,57.89,3707.15,738.22
2000-04-28,,407.31,34.84,,,31.0,,181.39,505.72,890.96,,1284.41,38.09,,349.95,1553.31,470.38,245.37,919.84,701.97,2424.86,233.57,,,8169.37,160.99,570.6,,,,269.26,,,,108.67,,346.2,206.27,,375.39,127.63,109.75,,,70.51,,,56.19,3401.16,725.32
2000-05-02,,407.83,35.48,,,29.78,,156.38,501.62,796.96,,1188.7,36.4,,339.11,1424.27,476.02,247.26,962.05,704.15,2213.32,223.55,,,7947.4,155.77,538.35,,,,264.23,,,,107.45,,337.06,198.46,,328.94,125.52,104.03,,,68.28,,,52.98,3027.22,681.14
2000-05-03,,392.17,35.9,,,30.3,,165.23,492.91,761.64,,1133.34,34.58,,320.48,1358.95,457.51,243.14,892.08,708.23,2178.54,214.84,,,7494.26,140.69,518.07,,,,265.51,,,,107.13,,324.41,194.01,,334.11,126.08,101.85,,,69.69,,,53.09,2682.86,582.87
2000-05-04,,395.68,36.24,,,29.24,,166.54,534.8,854.49,,1303.01,35.86,,314.68,1519.93,455.51,250.82,890.34,728.78,2325.99,215.81,,,8038.42,140.51,545.0,,,,270.79,,,,109.76,,338.54,200.96,,397.29,132.31,105.54,,,70.05,,,54.38,2857.14,649.99
2000-05-05,,399.15,35.87,,,28.55,,161.87,570.25,831.73,,1327.06,36.86,,288.86,1656.35,444.56,260.3,889.3,777.15,2505.93,215.88,,,8555.67,137.73,560.35,,,,292.44,,,,109.0,,335.31,204.03,,449.76,137.81,106.81,,,69.13,,,54.04,3181.36,710.25
