Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2012-12-28,134.24,4392.5,1359.68,2138.95,909.86,1349.75,319.63,356.82,494.25,418.69,353.64,1828.17,2788.42,350.78,3161.52,627.96,833.69,678.47,1893.99,130.85,521.43,1138.64,418.96,195.06,2317.42,268.5,289.7,815.94,652.04,1621.04,928.79,1505.17,4970.62,157.57,266.43,114.55,836.03,2380.64,4526.1,741.82,311.21,430.96,1262.76,920.5,281.32,1970.14,128.91,195.17,391.58,222.08
2012-12-31,135.53,4423.23,1362.21,2137.15,910.02,1358.59,318.83,354.22,498.43,415.57,355.46,1829.02,2885.79,355.38,3167.36,620.94,830.3,677.84,1904.0,131.62,524.83,1139.5,418.69,194.51,2316.72,269.89,287.95,816.17,651.05,1611.85,930.28,1500.29,4994.86,157.65,268.58,115.24,842.78,2387.5,4600.63,736.96,313.35,430.35,1258.2,928.54,284.07,1999.62,132.26,196.88,397.54,221.69
2013-01-01,138.01,4430.15,1366.4,2133.75,912.17,1367.88,322.47,357.27,501.89,418.84,360.56,1834.21,2910.15,359.15,3199.56,624.49,836.76,683.68,1900.51,134.49,531.01,1153.62,424.58,198.64,2319.02,267.67,288.56,827.08,651.54,1627.2,941.62,1509.57,4979.48,156.84,268.35,115.15,843.74,2424.75,4643.24,742.57,317.3,437.73,1265.08,934.84,287.81,2010.77,133.18,199.3,396.54,224.38
2013-01-02,139.73,4401.43,1386.25,2187.34,918.26,1360.04,324.4,365.26,502.52,422.49,359.88,1843.06,2873.37,364.38,3214.34,625.03,846.62,687.96,1913.53,137.12,531.11,1172.65,434.44,201.96,2316.36,271.09,287.36,835.98,658.42,1648.15,939.17,1548.7,4979.81,158.44,272.82,114.78,850.46,2454.53,4608.06,742.53,319.12,442.05,1265.24,938.86,290.04,2035.9,133.14,203.68,395.51,230.07
2013-01-03,139.4,4394.69,1391.26,2218.25,920.02,1387.62,326.41,368.1,511.2,419.47,361.49,1881.4,2878.86,365.22,3186.88,627.84,846.17,685.7,1901.0,135.52,532.21,1171.66,435.21,205.11,2330.97,271.94,284.8,832.44,658.5,1644.04,937.34,1549.43,4921.96,158.85,278.66,114.89,856.58,2466.12,4602.72,735.75,320.06,443.04,1277.67,946.16,284.18,2031.9,136.39,205.21,397.47,233.36
2013-01-04,137.34,4399.21,1379.26,2204.19,926.62,1398.28,328.54,376.53,511.45,418.02,363.5,1888.97,2835.96,367.88,3174.6,634.71,835.66,677.86,1883.78,133.2,533.81,1175.66,431.98,208.22,2346.09,284.82,282.66,826.69,650.9,1628.4,938.32,1550.4,4893.43,159.51,286.72,115.61,861.42,2476.69,4605.5,733.51,315.95,435.01,1293.63,938.56,284.32,2028.46,137.19,201.86,404.16,228.59
2013-01-07,140.79,4396.16,1375.9,2204.79,925.39,1396.11,330.19,388.1,506.98,425.4,361.53,1895.48,2845.97,370.15,3185.03,632.12,826.52,672.03,1901.32,135.55,528.88,1183.47,435.07,208.99,2368.82,286.46,282.44,850.02,651.15,1601.26,953.99,1589.96,4889.2,158.71,289.3,115.16,861.91,2482.24,4578.49,745.02,316.4,440.6,1297.12,934.52,285.63,2031.72,139.23,203.5,407.38,226.07
2013-01-08,138.39,4386.95,1357.34,2203.03,916.12,1383.55,329.96,382.05,501.97,429.88,360.17,1908.98,2807.6,364.81,3179.61,633.69,833.13,670.34,1883.33,133.61,523.72,1176.99,434.88,207.18,2341.13,282.5,284.33,845.33,648.72,1567.1,959.53,1579.35,4903.89,158.03,288.15,116.43,853.15,2483.97,4544.59,756.06,315.39,434.79,1300.83,922.69,275.1,2021.08,138.25,200.7,401.27,225.27
2013-01-09,137.44,4378.24,1351.11,2179.68,918.69,1378.37,335.23,383.94,505.58,432.79,366.92,1915.16,2801.02,371.05,3174.45,639.97,833.47,670.96,1865.14,134.58,524.18,1182.27,437.51,206.71,2341.84,286.4,282.42,847.39,654.08,1567.71,969.01,1581.75,4949.02,157.7,292.04,116.94,855.64,2519.75,4517.87,762.5,328.2,428.54,1285.34,938.44,270.2,1983.62,138.07,199.75,397.64,226.41
2013-01-10,136.65,4376.9,1359.06,2149.66,913.92,1407.68,331.26,388.09,502.17,428.3,369.79,1911.68,2814.1,373.23,3127.39,646.59,827.49,674.9,1855.63,131.95,517.29,1173.55,442.32,205.98,2321.95,291.96,281.35,851.01,656.38,1545.57,964.04,1579.9,4906.85,155.61,300.66,115.44,852.17,2541.26,4465.73,756.02,335.26,423.05,1266.53,971.18,269.23,1906.91,138.69,196.04,401.58,227.23
2013-01-11,134.24,4315.64,1365.14,2125.27,896.82,1394.61,327.47,373.51,499.08,424.65,364.67,1900.41,2818.18,364.95,3065.98,650.28,815.54,671.13,1843.26,129.6,504.67,1168.71,437.36,206.04,2651.08,285.76,275.84,849.4,640.68,1536.26,945.61,1577.99,4841.9,154.43,295.94,114.24,842.17,2509.53,4387.9,741.9,332.3,421.34,1306.15,997.37,271.91,1881.71,135.99,196.37,415.0,232.41
2013-01-14,135.53,4341.67,1382.01,2098.42,872.24,1393.36,329.2,373.11,486.66,417.47,359.71,1911.91,2779.85,368.49,3033.51,665.24,819.47,670.13,1839.41,128.82,501.83,1184.79,437.25,207.23,2801.72,285.42,277.78,842.2,627.38,1546.89,937.83,1541.69,4898.89,154.88,301.02,113.3,845.16,2501.39,4435.8,735.1,329.73,420.85,1334.24,998.86,275.07,1863.15,138.05,196.13,421.89,235.2
2013-01-15,136.59,4318.91,1411.71,2116.34,883.38,1427.74,342.4,380.99,488.25,420.53,357.49,1903.15,2790.65,373.66,3069.88,668.98,824.7,669.39,1831.77,130.19,503.15,1193.19,442.65,207.0,2790.09,296.17,282.05,858.03,628.19,1567.03,936.64,1554.41,4859.47,155.56,306.86,112.6,845.51,2492.51,4492.26,731.06,332.48,426.0,1365.59,1008.93,276.85,1907.12,137.73,195.41,421.0,230.81
2013-01-16,138.53,4304.14,1411.67,2103.59,869.89,1401.25,345.33,382.94,492.13,421.83,355.77,1934.72,2783.74,375.22,3080.22,675.17,823.67,665.71,1835.84,127.14,501.77,1191.58,436.14,207.26,2767.96,298.02,285.32,849.71,626.59,1554.86,910.06,1525.84,4851.75,157.38,306.34,112.42,865.11,2462.55,4486.21,725.88,324.07,419.67,1335.25,1002.8,278.72,1920.59,136.37,194.61,421.5,226.29
2013-01-17,135.94,4316.31,1411.36,2065.64,841.04,1388.33,351.95,396.02,491.4,410.5,354.28,1938.63,2751.9,377.02,3054.15,707.16,811.17,664.67,1818.14,122.93,501.57,1172.36,431.24,206.92,2798.65,311.4,286.07,849.66,625.92,1533.07,903.03,1509.0,4822.32,157.51,314.28,113.41,880.41,2453.86,4451.07,717.75,329.21,416.1,1363.88,1021.1,277.46,1903.32,138.33,190.32,432.38,228.03
2013-01-18,134.14,4304.93,1391.4,2064.16,841.0,1372.36,349.74,429.33,490.29,411.2,357.68,1915.73,2723.61,386.67,3072.56,709.53,820.49,666.06,1751.62,124.43,493.44,1178.75,421.52,206.12,2791.44,354.04,288.46,864.95,628.8,1545.77,882.7,1548.08,4834.5,162.09,342.77,114.93,896.99,2501.87,4466.54,714.4,329.93,418.59,1353.62,1010.04,275.55,1903.75,142.18,189.34,410.32,226.07
2013-01-21,135.1,4305.47,1383.82,2053.24,856.12,1385.01,353.98,441.89,490.37,405.94,353.38,1913.42,2699.78,389.01,3025.56,710.8,818.91,660.45,1773.07,124.17,495.33,1174.81,414.4,206.02,2792.08,347.66,290.55,870.49,631.83,1556.9,879.62,1571.75,4796.3,164.9,337.55,114.95,931.67,2502.56,4599.01,701.46,325.27,415.74,1336.87,1009.12,275.68,1899.85,143.56,188.34,397.32,224.8
2013-01-22,137.28,4410.42,1398.25,2073.19,873.62,1393.52,353.32,436.01,491.25,406.71,353.03,1913.06,2697.4,374.02,3035.25,704.81,813.03,657.89,1761.63,122.27,486.86,1184.88,416.41,206.03,2787.96,338.43,290.5,867.18,641.06,1564.32,889.03,1580.7,4758.92,165.72,338.28,114.67,926.11,2485.87,4438.55,713.03,320.33,414.09,1324.02,993.18,272.75,1948.02,142.94,187.12,400.64,223.39
2013-01-23,135.08,4457.58,1391.53,2039.51,875.7,1344.49,365.19,424.13,486.97,408.95,352.43,1924.52,2688.55,368.98,3041.04,678.45,821.37,659.78,1772.14,119.25,458.03,1172.54,422.17,205.79,2791.87,329.53,293.42,856.99,644.81,1561.14,885.42,1578.93,4579.1,163.9,333.98,113.74,923.25,2474.41,4535.25,709.87,313.9,408.99,1310.1,971.29,267.17,1973.96,138.6,185.87,401.71,228.53
2013-01-24,131.94,4435.01,1400.39,2017.38,857.24,1303.22,363.81,419.03,477.15,396.55,348.27,1935.26,2697.15,354.39,2997.41,673.59,813.94,660.66,1768.53,116.62,466.68,1172.84,430.06,206.51,2805.66,320.13,297.21,842.33,649.84,1574.84,870.86,1553.43,4542.02,161.28,341.72,112.57,916.97,2459.94,4529.54,711.68,292.12,408.33,1330.53,996.67,269.1,1959.58,134.49,180.92,406.12,230.58
2013-01-25,130.19,4407.76,1390.66,2048.33,854.78,1311.28,365.66,421.72,481.83,397.27,342.27,1954.07,2660.38,352.88,2992.03,677.03,803.51,662.94,1766.38,116.59,473.45,1174.88,431.22,206.92,2807.23,322.49,300.38,844.33,662.68,1600.81,893.53,1582.44,4616.63,161.17,339.77,112.03,911.25,2490.48,4474.79,718.29,301.57,404.98,1340.87,1004.03,273.64,1919.13,137.14,180.45,405.73,227.71
2013-01-28,134.74,4387.4,1412.9,2091.67,846.49,1303.31,358.93,416.44,483.63,402.18,341.03,1945.76,2659.31,359.58,3012.27,699.05,803.35,669.94,1798.58,118.45,471.08,1183.56,432.58,210.8,2815.17,319.86,301.04,868.87,670.11,1602.24,912.43,1620.51,4604.73,159.01,336.69,112.02,901.48,2512.13,4511.53,721.79,306.7,408.29,1346.16,1022.68,272.41,1898.67,137.79,184.44,414.67,231.38
2013-01-29,148.81,4400.76,1474.07,2063.3,834.65,1301.33,357.31,412.14,478.2,402.12,345.8,1939.41,2676.26,355.58,3013.69,699.96,802.49,660.04,1810.04,118.16,469.41,1207.49,429.68,214.28,2806.04,316.87,304.08,876.67,673.82,1598.33,902.36,1614.73,4598.26,158.62,333.91,113.78,892.4,2491.05,4401.2,722.31,309.16,405.62,1348.29,1008.48,270.16,1878.48,140.01,185.78,409.72,227.87
2013-01-30,144.82,4472.68,1501.53,2033.46,843.82,1301.48,347.33,412.72,478.47,406.14,351.06,1937.34,2761.93,343.27,3034.78,694.28,797.49,653.85,1797.99,116.42,478.18,1215.59,435.53,210.87,2793.52,315.1,303.48,858.42,676.29,1580.34,894.96,1607.92,4643.05,156.78,336.87,113.09,899.26,2452.75,4368.78,711.37,301.71,405.99,1346.73,1014.42,274.76,1876.94,137.2,187.4,413.97,222.05
2013-01-31,149.35,4529.62,1501.5,2039.19,846.96,1306.89,342.61,413.87,480.93,408.62,353.23,1921.64,2816.1,341.45,3019.34,691.66,792.49,647.62,1811.79,116.48,474.61,1206.6,436.7,207.28,2786.35,324.85,307.42,875.97,681.61,1548.58,893.34,1599.96,4699.02,157.43,341.87,111.37,888.69,2438.06,4441.17,717.43,298.24,405.03,1345.12,1005.68,279.9,1891.91,133.65,185.86,412.07,228.63
2013-02-01,153.21,4540.79,1499.76,2060.14,853.81,1300.87,336.1,421.78,474.97,414.43,356.47,1938.53,2846.28,344.9,3013.13,690.29,782.13,640.26,1807.12,115.72,466.49,1185.38,439.7,207.1,2775.01,335.01,308.63,878.46,676.95,1539.72,889.65,1608.91,4690.13,158.28,337.74,111.48,893.3,2430.71,4431.06,722.24,285.97,406.7,1349.12,1005.4,286.61,1856.32,133.7,187.0,410.72,232.19
2013-02-04,152.32,4623.25,1491.23,2067.28,853.82,1302.58,332.4,424.5,474.33,408.05,353.59,1917.54,2877.11,343.81,2988.08,687.5,795.5,647.37,1818.98,115.17,464.75,1192.17,440.09,210.71,2765.77,335.74,309.2,871.47,676.86,1541.68,884.79,1600.73,4726.44,157.23,329.08,112.17,893.96,2383.06,4406.23,721.33,294.15,400.7,1357.73,996.72,287.8,1897.32,131.26,182.21,409.49,235.12
2013-02-05,150.61,4647.11,1467.01,2077.38,841.89,1283.49,327.71,412.31,468.75,405.4,349.74,1902.3,2889.15,345.92,2993.59,673.87,798.46,644.0,1792.25,114.14,464.29,1171.02,433.24,211.05,2762.91,330.2,304.92,844.95,678.46,1531.91,886.24,1601.64,4764.62,156.62,327.02,111.22,877.88,2357.46,4482.89,746.88,288.39,396.6,1361.1,968.92,281.65,1909.62,128.41,178.48,407.56,234.14
2013-02-06,156.96,4639.25,1461.21,2099.57,847.02,1284.58,327.58,416.6,468.21,406.85,347.96,1903.44,2802.75,345.18,3016.79,672.77,811.01,640.96,1780.36,115.7,455.42,1161.61,433.97,211.07,2767.9,333.89,304.56,849.57,691.33,1526.61,886.33,1630.54,4736.67,153.86,326.83,110.85,878.32,2367.02,4667.31,752.6,287.56,400.44,1368.7,983.13,280.08,1959.67,129.75,180.71,407.39,239.98
2013-02-07,155.58,4612.16,1465.21,2068.81,840.83,1282.75,321.68,414.69,467.08,397.15,343.45,1896.49,2800.36,339.7,3051.98,670.45,816.97,640.34,1757.27,114.82,457.12,1151.72,432.77,209.23,2790.43,330.15,304.59,841.65,691.89,1499.19,892.44,1622.09,4723.71,149.6,321.11,112.38,875.4,2339.39,4520.02,749.66,289.47,393.86,1381.15,995.3,268.07,1928.19,128.28,175.7,406.27,235.11
2013-02-08,154.63,4556.55,1457.27,2069.87,830.07,1253.96,322.36,405.04,466.65,383.64,337.94,1874.23,2742.74,336.86,3036.26,672.31,814.96,649.97,1740.57,112.62,454.0,1138.2,425.83,207.97,2796.65,319.87,303.6,837.31,679.98,1515.41,894.08,1604.35,4688.05,149.46,317.61,113.17,866.98,2311.92,4483.1,750.9,290.98,391.37,1420.74,1006.34,266.77,1909.91,129.84,172.75,411.79,231.97
2013-02-11,155.18,4515.3,1490.33,2045.22,825.72,1252.42,317.87,400.87,471.67,392.14,338.37,1903.31,2750.84,337.07,3015.12,657.54,803.55,657.17,1705.4,112.13,460.4,1124.02,427.56,205.26,2795.71,314.79,299.49,828.53,673.71,1496.57,884.13,1568.47,4663.43,148.85,310.22,113.03,869.66,2296.45,4423.41,750.63,291.59,387.17,1418.33,1000.97,269.13,1897.46,128.42000000000002,172.53,416.15,231.52
2013-02-12,155.1,4508.97,1489.31,2067.27,811.22,1242.91,320.96,406.76,477.3,394.2,343.04,1915.62,2669.51,334.69,3047.98,672.15,803.38,662.92,1705.21,113.17,461.97,1127.59,436.07,200.68,2754.7,316.69,300.75,813.86,672.12,1494.77,882.25,1565.95,4621.95,148.45,317.97,114.54,874.93,2294.58,4409.66,764.25,295.89,385.73,1410.96,992.3,270.65,1915.73,127.32,171.11,411.43,230.46
2013-02-13,156.76,4496.06,1480.72,2043.28,797.07,1259.68,328.55,407.48,484.94,391.39,347.7,1903.75,2639.01,331.77,3040.03,703.02,813.94,665.07,1697.76,112.89,457.4,1143.06,444.1,197.7,2783.38,321.49,301.47,815.4,673.69,1497.2,896.64,1548.02,4618.55,149.53,324.77,112.82,882.76,2281.66,4503.79,776.15,307.96,382.23,1436.36,999.91,274.07,1935.62,128.05,169.82,412.61,230.42
2013-02-14,150.6,4469.76,1446.2,2002.99,762.7,1272.74,315.4,395.78,488.82,383.18,351.88,1876.47,2685.58,333.2,3072.82,712.01,815.97,673.25,1670.52,111.22,463.85,1136.18,445.5,194.52,2816.77,322.5,301.64,794.76,666.88,1457.98,900.57,1495.4,4605.68,150.55,327.09,107.14,869.12,2221.95,4499.93,780.4,299.08,378.74,1449.9,1007.9,268.98,1956.6,121.95,166.11,398.93,227.4
2013-02-15,148.1,4548.99,1437.9,1974.1,757.65,1287.25,312.39,381.28,489.09,380.29,349.05,1830.72,2667.96,337.12,3045.97,697.72,815.37,678.64,1663.81,111.07,464.43,1122.13,439.08,187.69,2792.6,314.89,301.5,790.63,669.64,1443.89,899.21,1473.96,4591.29,151.44,323.32,105.7,845.06,2225.88,4419.48,785.84,298.34,377.28,1445.23,985.25,267.73,1944.43,122.04,165.09,395.77,228.15
2013-02-18,151.23,4508.6,1433.54,1964.19,780.13,1278.97,315.38,384.6,494.04,382.51,344.44,1811.5,2677.82,340.58,3025.18,693.71,823.28,679.76,1691.02,111.96,469.55,1125.28,442.81,192.35,2777.52,317.23,300.89,801.71,666.55,1462.72,894.61,1479.28,4575.42,152.02,322.19,108.86,850.98,2258.1,4404.16,790.45,305.77,383.16,1429.73,990.43,265.03,1911.16,126.17,167.41,401.48,227.18
2013-02-19,152.95,4533.67,1435.9,1962.0,785.8,1276.21,308.47,378.49,495.31,387.06,339.67,1813.36,2845.67,335.4,3025.15,701.39,823.08,676.01,1680.14,112.12,476.26,1124.63,443.39,192.48,2802.94,313.61,300.7,804.64,672.46,1461.22,898.53,1494.81,4595.6,153.62,326.06,109.05,843.32,2258.5,4395.0,787.88,307.42,385.14,1432.43,1015.31,265.0,1919.85,126.78,170.37,407.32,221.35
2013-02-20,152.13,4562.12,1444.44,1990.04,824.04,1292.11,307.12,391.01,500.59,384.1,342.78,1826.07,2815.55,337.25,3056.76,719.15,821.5,678.58,1691.93,112.7,475.68,1126.05,441.54,196.21,2820.19,318.96,301.79,812.62,670.8,1464.11,901.28,1503.73,4610.1,154.0,331.14,109.38,870.85,2266.75,4399.85,798.56,305.57,384.43,1453.73,1053.6,260.73,1945.41,128.20999999999998,171.26,413.93,221.68
2013-02-21,149.41,4524.29,1413.39,1989.41,827.85,1273.43,302.96,392.98,502.26,383.23,339.8,1818.76,2790.34,338.79,3049.19,727.05,816.05,671.63,1688.26,109.43,469.85,1091.29,436.2,196.23,2810.8,317.66,297.46,780.11,663.91,1430.51,891.88,1487.59,4601.79,153.08,325.34,108.74,864.96,2221.08,4385.89,798.29,299.14,369.39,1451.87,1052.65,257.64,1940.44,124.93,165.79,411.88,219.68
2013-02-22,148.84,4533.69,1413.12,1994.37,836.55,1250.02,306.56,389.85,503.34,382.46,335.56,1807.71,2807.03,342.55,3026.0,724.22,799.21,663.15,1676.37,108.02,459.53,1091.57,429.42,191.41,2843.46,314.24,293.96,775.3,665.08,1433.5,890.17,1448.59,4629.44,152.04,326.08,109.59,866.72,2206.0,4392.6,811.42,293.61,366.02,1455.89,1044.9,256.15,1942.61,125.97,164.4,416.22,219.22
2013-02-25,150.28,4508.14,1405.89,1993.36,854.45,1272.52,309.14,382.24,501.56,373.93,328.4,1802.29,2797.59,342.73,3026.43,730.76,802.25,660.89,1681.38,107.92,453.84,1094.24,428.8,193.29,2906.54,309.43,292.51,768.25,659.34,1415.7,896.55,1448.98,4654.96,151.83,320.5,112.23,855.99,2217.94,4368.03,815.77,299.58,364.62,1470.46,1047.21,253.84,1914.6,125.08,162.13,422.57,220.39
2013-02-26,142.81,4438.14,1379.87,1950.3,847.07,1294.45,315.02,377.04,492.45,364.93,319.02,1787.3,2762.51,340.02,3037.38,730.83,783.24,656.2,1687.24,104.33,456.05,1066.69,424.57,192.27,2947.36,299.5,294.67,762.96,662.36,1375.41,878.66,1413.07,4613.92,151.77,309.59,111.97,832.39,2201.44,4356.65,805.25,290.32,353.85,1488.03,1035.4,253.27,1907.78,122.82,159.94,418.58,219.47
2013-02-27,142.5,4382.28,1392.83,1948.22,851.01,1304.45,322.26,378.57,491.47,366.74,315.44,1756.25,2771.06,334.33,3017.57,719.74,781.19,645.27,1680.53,102.76,457.16,1081.35,424.62,190.41,2919.42,305.45,295.34,771.24,659.74,1399.61,880.09,1405.73,4674.09,153.41,311.85,111.54,834.99,2217.29,4303.18,800.42,286.1,354.41,1486.18,1040.59,255.18,1901.48,123.21,161.15,420.04,219.89
2013-02-28,139.67,4323.72,1365.56,1975.07,834.33,1299.02,324.74,375.89,488.96,363.64,317.63,1752.05,2794.22,333.08,2972.98,725.09,770.11,633.48,1669.32,100.96,449.83,1052.7,419.85,191.87,2911.69,304.24,297.85,753.1,660.02,1397.35,884.05,1365.95,4762.04,153.8,316.61,106.29,820.0,2137.19,4354.33,805.87,288.08,347.63,1508.97,1056.52,263.59,1890.41,118.92,158.54,421.59,223.62
2013-03-01,141.15,4329.26,1347.34,1988.59,811.59,1278.92,318.96,386.14,495.94,367.0,315.63,1738.18,2811.62,332.43,2961.4,723.31,774.36,624.18,1639.71,99.63,448.18,1057.87,404.72,191.2,2921.84,300.01,293.21,750.79,654.75,1397.09,886.19,1408.82,4707.3,150.4,315.41,108.95,812.41,2091.88,4333.39,797.71,290.64,345.01,1503.52,1095.98,270.45,1894.34,119.51,156.07,423.54,223.39
2013-03-04,138.65,4321.94,1359.11,1981.76,807.54,1266.77,313.58,390.45,500.96,368.93,313.17,1760.1,2794.94,330.35,2931.5,720.81,775.57,624.9,1634.7,96.58,445.06,1058.83,398.04,192.42,2904.79,303.94,289.17,726.95,655.99,1369.72,884.96,1402.33,4749.85,150.35,314.32,109.08,813.14,2095.11,4232.04,801.47,290.14,337.0,1508.13,1099.2,268.07,1849.15,117.34,150.52,421.9,220.48
2013-03-05,144.37,4398.36,1391.55,1969.05,808.64,1278.74,316.85,388.0,501.36,379.51,318.11,1788.01,2805.77,334.53,2975.6,741.56,775.74,630.59,1645.11,98.24,446.35,1088.16,407.08,195.17,2925.39,305.07,294.02,727.4,657.86,1383.38,895.92,1429.52,4725.87,149.82,314.75,108.93,828.47,2118.43,4105.13,801.56,300.07,340.7,1534.97,1079.23,261.69,1892.25,119.38,155.18,430.33,218.43
2013-03-06,146.01,4447.68,1402.23,1975.52,810.95,1255.77,322.06,386.36,509.06,382.54,320.33,1795.04,2798.75,335.05,3017.66,754.8,772.94,633.95,1648.64,102.2,444.18,1105.23,417.7,197.93,2964.98,308.12,290.19,745.15,655.67,1430.64,885.57,1428.47,4737.38,150.33,320.44,109.0,834.46,2157.95,4149.02,800.48,308.11,352.05,1552.3,1087.41,260.28,1900.44,121.75,161.69,442.71,220.5
2013-03-07,146.53,4513.53,1393.93,1968.36,806.69,1257.44,320.56,388.91,524.27,386.18,315.01,1804.57,2798.23,332.04,3024.79,768.96,774.28,634.62,1699.03,101.37,435.54,1108.65,419.06,196.85,3000.2,308.1,288.98,730.19,650.44,1455.92,877.65,1440.77,4710.77,149.38,318.26,109.05,831.21,2161.42,4254.55,811.46,305.86,349.43,1584.32,1102.54,255.37,1878.4,123.37,163.38,450.62,221.72
2013-03-08,147.16,4636.04,1409.12,1997.53,817.67,1285.23,323.91,404.78,528.7,391.32,318.37,1799.93,2792.78,339.62,3031.37,774.27,803.83,651.8,1753.18,102.1,436.99,1131.79,429.03,195.73,2971.84,313.17,297.48,745.11,667.78,1485.56,898.74,1438.23,4753.27,150.43,326.37,110.56,848.87,2196.99,4202.12,819.05,304.9,358.57,1583.78,1115.48,258.75,1894.57,126.35,167.54,449.97,221.99
2013-03-11,143.64,4727.1,1414.62,1994.28,809.78,1276.89,322.62,405.17,539.76,394.37,324.95,1811.34,2780.54,346.38,3028.26,782.39,829.93,655.72,1712.98,101.47,442.87,1136.23,438.1,194.39,2947.93,315.02,298.93,730.5,670.9,1499.26,916.09,1430.43,4742.56,150.48,326.16,110.98,853.03,2207.11,4279.52,834.84,303.87,359.82,1570.85,1109.89,253.92,1898.66,129.73,168.17,445.5,222.05
2013-03-12,140.56,4742.27,1390.58,1957.64,805.16,1272.94,317.28,399.73,538.33,390.47,320.24,1819.1,2775.56,347.46,3039.09,773.87,827.24,647.89,1684.56,101.07,446.0,1126.29,431.38,192.09,2921.96,311.76,299.32,716.68,670.62,1507.36,921.18,1419.22,4709.65,150.03,326.24,110.17,850.93,2209.8,4379.26,831.96,305.72,357.28,1555.8,1101.36,246.27,1904.75,127.88,165.29,439.26,220.82
2013-03-13,137.44,4792.46,1355.05,1925.73,799.63,1259.88,317.86,395.62,538.39,384.88,320.56,1811.12,2775.09,340.86,3003.76,779.81,813.13,639.04,1667.92,97.67,448.02,1099.13,427.67,191.69,2865.84,310.44,302.22,707.44,657.81,1498.95,911.48,1388.73,4697.7,147.85,318.8,110.73,850.89,2197.94,4341.37,836.93,301.45,354.87,1552.46,1087.94,238.44,1906.43,127.35,165.77,442.28,211.85
2013-03-14,138.07,4865.19,1338.83,1859.11,796.31,1257.99,314.36,395.16,531.4,384.81,320.38,1811.36,2768.07,333.59,2987.23,786.04,813.39,637.75,1679.18,96.34,456.6,1095.11,424.89,190.45,2870.8,311.28,302.98,708.58,654.34,1505.9,911.72,1402.35,4697.79,148.04,319.84,110.77,852.07,2226.17,4251.86,833.66,298.44,354.38,1557.11,1100.39,230.74,1905.0,127.18,165.38,440.22,211.17
2013-03-15,141.2,4997.24,1341.37,1863.65,797.37,1290.55,312.03,404.33,541.51,387.88,320.3,1824.18,2788.37,328.08,3014.7,796.89,823.1,641.43,1682.11,97.77,460.1,1075.45,426.38,186.65,2888.43,317.2,302.89,708.52,665.8,1515.3,923.4,1408.11,4715.74,147.66,322.7,110.25,850.45,2258.1,4188.56,835.4,295.08,358.26,1572.37,1106.64,239.64,1924.44,127.38,166.91,441.45,218.23
2013-03-18,137.99,4998.45,1321.13,1828.36,783.62,1281.44,306.99,392.58,545.2,388.94,303.98,1802.27,2784.99,316.87,2967.53,800.57,811.42,643.5,1686.55,96.01,464.56,1046.16,416.25,184.18,2869.11,313.81,304.08,688.97,657.81,1508.41,916.49,1371.37,4683.56,146.36,318.02,109.8,837.76,2250.41,4128.44,836.31,288.48,350.39,1565.93,1095.38,245.32,1908.12,123.0,162.69,437.38,218.22
2013-03-19,137.48,4952.45,1313.47,1832.46,769.99,1264.17,298.08,383.46,531.47,388.17,296.86,1799.12,2777.21,321.02,2909.15,787.31,793.86,634.28,1640.06,94.71,457.59,1048.22,412.44,182.5,2863.86,307.5,306.84,672.43,647.61,1485.87,897.72,1364.26,4674.32,146.03,309.35,108.38,825.98,2213.44,4112.56,842.87,285.54,344.9,1549.47,1098.27,244.01,1886.12,120.37,159.2,435.72,215.96
2013-03-20,135.46,4965.65,1307.99,1838.54,765.74,1252.12,289.09,380.8,538.77,391.36,298.45,1796.7,2757.71,321.18,2902.66,777.18,782.43,627.6,1651.36,92.54,465.41,1016.84,402.78,179.62,2848.07,303.14,307.86,646.5,633.93,1444.31,874.45,1355.4,4695.05,142.07,304.53,106.5,821.16,2153.85,4137.32,843.16,283.4,337.76,1558.99,1073.52,241.48,1837.34,118.14,155.44,431.85,206.61
2013-03-21,130.97,4992.8,1314.26,1788.75,764.13,1249.32,298.89,373.75,530.54,388.56,299.62,1796.21,2782.79,322.18,2899.0,776.39,801.82,616.25,1635.75,91.42,464.09,1041.35,408.12,175.94,2878.91,303.92,306.67,635.65,638.1,1426.31,879.81,1316.47,4713.46,138.67,299.25,104.33,821.76,2128.72,4118.99,834.45,276.92,336.19,1566.67,1071.9,251.57,1870.7,119.28,155.6,434.46,203.89
